state,year,manufacturer,model,price,mileage,drive_type,transmission,fuel,url,img
NY,2018,Chevrolet,Equinox,17495,52275,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2GNAXSEVXJ6305053/2018-chevrolet-equinox/,https://listings-prod.tcimg.net/listings/189396/53/50/2GNAXSEVXJ6305053/OGZ4Y72UNU3KKIGV7G3QM6HCSU-cr-360.jpg
NY,2019,Ram,1500Classic,29990,11274,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1C6RR6TT9KS733040/2019-ram-1500-classic/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/40/30/1C6RR6TT9KS733040/23SWOTUVSQDR4CMWCLRDLCQCQU-cr-360.jpg
NY,2015,Lexus,CT,15180,73827,FWD,Automatic,Hybrid,https://www.truecar.com/used-cars-for-sale/listing/JTHKD5BH4F2239706/2015-lexus-ct/?zipcode=10035,https://listings-prod.tcimg.net/listings/172632/06/97/JTHKD5BH4F2239706/UE36RZR4RKJ6MLRAQQHK7DBA5U-cr-360.jpg
NY,2017,Chevrolet,Camaro,21858,62922,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1G1FD3DS1H0126965/2017-chevrolet-camaro/,https://listings-prod.tcimg.net/listings/21236/65/69/1G1FD3DS1H0126965/VTURVL2DMUN7EDRHSI3XVU4MOI-cr-360.jpg
NY,2019,Volkswagen,Atlas,26590,26108,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1V2DR2CA2KC543003/2019-volkswagen-atlas/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/03/30/1V2DR2CA2KC543003/HMOQHP6ZIVG4DPITRZUXYT2LVY-cr-360.jpg
NY,2017,Nissan,Pathfinder,26995,35848,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5N1DR2MM5HC671735/2017-nissan-pathfinder/,https://listings-prod.tcimg.net/listings/58521/35/17/5N1DR2MM5HC671735/AX5HVELKOXJ7IJ7R2MOODTE6PA-og-360.jpg
NY,2011,Toyota,Prius,10990,97362,FWD,Automatic,Hybrid,https://www.truecar.com/used-cars-for-sale/listing/JTDKN3DU5B0265976/2011-toyota-prius/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/76/59/JTDKN3DU5B0265976/DSKFDUHAFRIRXLFBAV6GVNECAM-cr-360.jpg
NY,2014,Jaguar,FTYPE,34990,39943,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/SAJWA6FC6E8K05506/2014-jaguar-f-type/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/06/55/SAJWA6FC6E8K05506/M3XIEWWSBI3TW5IRNCKLC2BLV4-cr-360.jpg
NY,2017,Honda,Accord,15929,19006,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1HGCR2F16HA162401/2017-honda-accord/,https://listings-prod.tcimg.net/listings/16799/01/24/1HGCR2F16HA162401/LBMEVZKI24XN7JFYULJOE4EGC4-cr-360.jpg
NY,2015,Toyota,Highlander,24990,41644,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5TDKKRFH3FS047159/2015-toyota-highlander/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/59/71/5TDKKRFH3FS047159/OEWFFYQJ7SLA36IQJDYUEFDN7Y-cr-360.jpg
NY,2017,INFINITI,QX70,26990,39527,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JN8CS1MU6HM191443/2017-infiniti-qx70/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/43/14/JN8CS1MU6HM191443/7AI5BOMHMLLR4NRS6ZFSOXJJHM-cr-360.jpg
NY,2015,Ford,Fusion,12590,38996,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3FA6P0G77FR257941/2015-ford-fusion/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/41/79/3FA6P0G77FR257941/ROZWWDSQ334OTWROPWERO3KFBE-cr-360.jpg
NY,2016,Chevrolet,Impala,15590,55594,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2G1105SA6G9186725/2016-chevrolet-impala/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/25/67/2G1105SA6G9186725/KRH6IWEGCIBOVQSZNYOVBSEPYM-cr-360.jpg
NY,2014,Lexus,GS,22990,59550,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JTHBE1BL8E5034204/2014-lexus-gs/?zipcode=11372,https://listings-prod.tcimg.net/listings/175576/04/42/JTHBE1BL8E5034204/U5H625GHYOXEVVTE3GHOHW4FW4-cr-360.jpg
NY,2017,Lexus,NX,30495,31305,AWD,Automatic,Hybrid,https://www.truecar.com/used-cars-for-sale/listing/JTJBJRBZ7H2073806/2017-lexus-nx/,https://listings-prod.tcimg.net/listings/5836/06/38/JTJBJRBZ7H2073806/IAWSXPUFSEBBUYEOCJVNMXENPM-cr-360.jpg
NY,2016,Toyota,RAV4,17590,24602,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2T3ZFREV4GW306378/2016-toyota-rav4/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/78/63/2T3ZFREV4GW306378/KWAYORTPYOWBR5KDHSGAKIAV5A-cr-360.jpg
NJ,2016,Acura,MDX,19877,97663,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5FRYD4H44GB008778/2016-acura-mdx/,https://listings-prod.tcimg.net/listings/101508/78/87/5FRYD4H44GB008778/SQ46YO7WCLBTTAMMLFCXSGFJ5U-cr-360.jpg
NY,2018,Hyundai,Elantra,13271,19277,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5NPD84LF7JH281669/2018-hyundai-elantra/,https://listings-prod.tcimg.net/listings/18791/69/16/5NPD84LF7JH281669/JA66N22PXKTFWOO2XSVEUUZIVM-cr-360.jpg
NJ,2014,Honda,Accord,13495,94221,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1HGCR2F85EA174161/2014-honda-accord/,https://listings-prod.tcimg.net/listings/87681/61/41/1HGCR2F85EA174161/UV3PM7HNLDBCLKJ3HJJ4VDVCE4-cr-360.jpg
NY,2020,Toyota,4Runner,40990,15861,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JTEBU5JR8L5763961/2020-toyota-4runner/?zipcode=11372,https://listings-prod.tcimg.net/listings/175576/61/39/JTEBU5JR8L5763961/PR4JCW3L46KFF5OO4WJR6N5WBY-cr-360.jpg
NY,2014,Land,RoverLR2,16950,53154,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/SALFR2BG6EH389332/2014-land-rover-lr2/,https://listings-prod.tcimg.net/listings/105145/32/93/SALFR2BG6EH389332/CUURERAHRURYIHV2TCPK2JDX3E-og-360.jpg
NY,2011,Jaguar,XF,14990,83127,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/SAJWA0GB2BLR89470/2011-jaguar-xf/?zipcode=11372,https://listings-prod.tcimg.net/listings/175576/70/94/SAJWA0GB2BLR89470/DW5FILWC6WAZEPFDSHEAJJJIHY-cr-360.jpg
NY,2019,Ram,1500,49495,17483,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1C6SRFST3KN638765/2019-ram-1500/,https://listings-prod.tcimg.net/listings/58521/65/87/1C6SRFST3KN638765/BXN5BUHPLFGMOCWSEHRDK242YM-og-360.jpg
NY,2019,Jeep,GrandCherokee,34890,2089,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1C4RJFBG5KC619857/2019-jeep-grand-cherokee/,https://listings-prod.tcimg.net/listings/187209/57/98/1C4RJFBG5KC619857/U2LNBXPNHNB3O3KH7KRQ46CATM-cr-360.jpg
CA,2012,Mercedes-Benz,SLK,17900,58450,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WDDPK4HA0CF037540/2012-mercedes-benz-slk/,https://listings-prod.tcimg.net/listings/176989/40/75/WDDPK4HA0CF037540/Q2SM4XVKGHQ62HKNHEKDF6N6LU-cr-360.jpg
CA,2018,Ford,F150,33990,25041,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1FTEW1E57JFD15228/2018-ford-f-150/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/28/52/1FTEW1E57JFD15228/MRPR23RBYSVRYKYLRR3SWDUPSA-cr-360.jpg
CA,2013,Honda,Civic,12590,72752,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/19XFB2F92DE254229/2013-honda-civic/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/29/42/19XFB2F92DE254229/DQTHUJ6ASL4LXR45WMGPNBPBHY-cr-360.jpg
CA,2015,Chevrolet,Camaro,20990,23358,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2G1FF1E38F9287306/2015-chevrolet-camaro/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/06/73/2G1FF1E38F9287306/ZFNWDFSEC6T6CW4G5P2QHDREHI-cr-360.jpg
CA,2020,Jeep,Wrangler,42590,6766,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1C4HJXCG9LW176225/2020-jeep-wrangler/?zipcode=90291,https://listings-prod.tcimg.net/listings/175576/25/62/1C4HJXCG9LW176225/W2KTFUHVHO3VNAK2ZJZINZNLPQ-cr-360.jpg
CA,2015,Chevrolet,Cruze,10990,56337,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1G1PC5SB0F7225710/2015-chevrolet-cruze/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/10/57/1G1PC5SB0F7225710/LLF423LW76V5RHDDQE3DS5QMGM-cr-360.jpg
CA,2017,Mercedes-Benz,CLA,21995,37137,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WDDSJ4EB2HN410813/2017-mercedes-benz-cla/,https://listings-prod.tcimg.net/listings/190695/13/08/WDDSJ4EB2HN410813/DDVBJZDZ53EEIGAUIGSF7HX62Q-cr-360.jpg
CA,2015,Kia,Soul,10990,49757,FWD,Automatic,Electric,https://www.truecar.com/used-cars-for-sale/listing/KNDJX3AE3F7001218/2015-kia-soul/?zipcode=90291,https://listings-prod.tcimg.net/listings/175576/18/12/KNDJX3AE3F7001218/7TCC5NSBDDZ2RKSOLEH63I6W6Y-cr-360.jpg
CA,2020,Nissan,Sentra,17988,5200,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3N1AB8BV8LY263498/2020-nissan-sentra/,https://listings-prod.tcimg.net/listings/146965/98/34/3N1AB8BV8LY263498/GKSO43JDFWZPRM62V3M6HXTXVY-cr-360.jpg
CA,2018,Lincoln,Navigator,58999,37416,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5LMJJ2LT6JEL03512/2018-lincoln-navigator/,https://static.tcimg.net/vehicles/primary/7a0156fd93994c55/2018-Lincoln-Navigator-red-full_color-driver_side_front_quarter.png?fill=solid&fit=fill&h=33.21360.jpg
CA,2019,Lexus,RX,41480,12152,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2T2ZZMCA0KC149201/2019-lexus-rx/?zipcode=90077,https://listings-prod.tcimg.net/listings/172632/01/92/2T2ZZMCA0KC149201/VC5UYIS4P7YNUCRX7QLCOQAK5Q-cr-360.jpg
CA,2007,MINI,Cooper,4499,108415,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WMWMF33537TT56764/2007-mini-cooper/,https://listings-prod.tcimg.net/listings/102753/64/67/WMWMF33537TT56764/BCKV3R4TCQ7W6LMP4VHMWZ6I2Y-cr-360.jpg
CA,2018,Toyota,Corolla,15273,23159,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5YFBURHE8JP778054/2018-toyota-corolla/,https://listings-prod.tcimg.net/listings/2747/54/80/5YFBURHE8JP778054/LL5UCFSB6MJ4DBSHVNKVJP23GU-cr-360.jpg
CA,2019,Toyota,Prius,17888,26775,FWD,Automatic,Hybrid,https://www.truecar.com/used-cars-for-sale/listing/JTDKARFU3K3072896/2019-toyota-prius/,https://listings-prod.tcimg.net/listings/30673/96/28/JTDKARFU3K3072896/CAP36YFKR5BEYTYQXDCKUWRXCA-cr-360.jpg
CA,2013,Chevrolet,Camaro,35590,22133,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2G1FL3DP8D9803959/2013-chevrolet-camaro/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/59/39/2G1FL3DP8D9803959/WEQ75TIAIOMKKL6NCFWCDJMSUY-cr-360.jpg
CA,2017,Ford,Mustang,27590,30402,RWD,Manual,Gas,https://www.truecar.com/used-cars-for-sale/listing/1FA6P8CF8H5330395/2017-ford-mustang/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/95/03/1FA6P8CF8H5330395/XQ7L3MRQNQEZR7BBTMRDOAI3ZA-cr-360.jpg
CA,2015,Ford,CMax,11590,51936,FWD,Automatic,Plug-In Hybrid,https://www.truecar.com/used-cars-for-sale/listing/1FADP5CU0FL109208/2015-ford-c-max/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/08/92/1FADP5CU0FL109208/LY3JQNUOIM74WD2MTG74GADZG4-cr-360.jpg
CA,2018,Nissan,Pathfinder,18480,35484,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5N1DR2MN5JC672091/2018-nissan-pathfinder/?zipcode=90077,https://listings-prod.tcimg.net/listings/19296/91/20/5N1DR2MN5JC672091/NFNWXZJT3PQS6NLZYIBQGL6LO4-cr-360.jpg
CA,2016,Kia,Sportage,19990,9596,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/KNDPCCA63G7808743/2016-kia-sportage/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/43/87/KNDPCCA63G7808743/HDOFOTLNZQFEIETVGLEZ7JC37Q-cr-360.jpg
CA,2014,Ford,Fiesta,8990,52772,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3FADP4TJ5EM190980/2014-ford-fiesta/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/80/09/3FADP4TJ5EM190980/IQXLSYLLHM4GG6QOLHZTJA6X54-cr-360.jpg
CA,2015,BMW,4Series,17994,74071,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WBA3N7C55FK223837/2015-bmw-4-series/,https://listings-prod.tcimg.net/listings/173450/37/38/WBA3N7C55FK223837/L4MK7PH52R6YSM6AXSCBW7S64Q-cr-360.jpg
CA,2016,Honda,Accord,15990,43692,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1HGCT1B30GA007666/2016-honda-accord/?zipcode=90291,https://listings-prod.tcimg.net/listings/175576/66/76/1HGCT1B30GA007666/ALI6676NJZ6TGPRBDOVBFMKQGQ-cr-360.jpg
CA,2009,Dodge,Challenger,24419,34000,RWD,Manual,Gas,https://www.truecar.com/used-cars-for-sale/listing/2B3LJ74W09H537530/2009-dodge-challenger/,https://listings-prod.tcimg.net/listings/176989/30/75/2B3LJ74W09H537530/WS7G6OUAKILVWZTZAXN5FN4OAY-cr-360.jpg
CA,2015,Ford,Fusion,12590,57729,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3FA6P0G72FR277630/2015-ford-fusion/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/30/76/3FA6P0G72FR277630/3KF2DPNPSZJU7MLI46Q6UICNH4-cr-360.jpg
CA,2011,Toyota,Prius,12990,56107,FWD,Automatic,Hybrid,https://www.truecar.com/used-cars-for-sale/listing/JTDKN3DU9B1451501/2011-toyota-prius/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/01/15/JTDKN3DU9B1451501/OQXUBAEJNBLA3BPTBOLUPNWOC4-cr-360.jpg
CA,2019,Nissan,Maxima,23590,7431,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1N4AA6AV2KC366922/2019-nissan-maxima/?zipcode=90291,https://listings-prod.tcimg.net/listings/175576/22/69/1N4AA6AV2KC366922/OREPDZSNKWWUETKURGSWKXRWUA-cr-360.jpg
CA,2018,Hyundai,SantaFeSport,15990,53221,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5XYZT3LB5JG521417/2018-hyundai-santa-fe-sport/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/17/14/5XYZT3LB5JG521417/OALY6YBARELQXK74ILAPDZP7NM-cr-360.jpg
CA,2018,Chevrolet,Camaro,28990,48363,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1G1FF3D76J0168527/2018-chevrolet-camaro/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/27/85/1G1FF3D76J0168527/DXX44N7XDJ2HMLSEX74VD3HLNA-cr-360.jpg
CA,2019,Nissan,Rogue,19990,12359,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5N1AT2MV5KC794150/2019-nissan-rogue/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/50/41/5N1AT2MV5KC794150/MDKUF3AWCRORAR2ZII5V3UWI7M-cr-360.jpg
CA,2002,Mitsubishi,MonteroSport,2999,141000,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JA4MT31R92P011705/2002-mitsubishi-montero-sport/,https://listings-prod.tcimg.net/listings/102753/05/17/JA4MT31R92P011705/FG7TWWZC5J2GYHMS2BUNGWPBWE-cr-360.jpg
NY,2016,Nissan,Altima,14990,21386,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1N4AL3APXGC149863/2016-nissan-altima/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/63/98/1N4AL3APXGC149863/OXCPLN42ABM5YR4RYU2G64GUKU-cr-360.jpg
NY,2017,Lexus,RX,30480,31362,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2T2ZZMCA2HC069715/2017-lexus-rx/?zipcode=10035,https://listings-prod.tcimg.net/listings/172632/15/97/2T2ZZMCA2HC069715/C7V2SKNXGVD2R2J4RBWHHDNV6Q-cr-360.jpg
NJ,2017,Lincoln,MKX,25999,31887,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2LMPJ8KR4HBL40414/2017-lincoln-mkx/,https://listings-prod.tcimg.net/listings/129470/14/04/2LMPJ8KR4HBL40414/3KU5JISRLGPRBJNIDGZG4LAU7Y-cr-360.jpg
NJ,2009,Saturn,Outlook,3999,121111,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5GZER13D19J119889/2009-saturn-outlook/,https://listings-prod.tcimg.net/listings/21504/89/98/5GZER13D19J119889/WULS3YEYDPLPCHPMGGPWP6PRLE-cr-360.jpg
NY,2017,MINI,Convertible,22990,26691,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WMWWG9C39H3C82293/2017-mini-convertible/?zipcode=11372,https://listings-prod.tcimg.net/listings/175576/93/22/WMWWG9C39H3C82293/3WPZOX5YGO2QZBS54DN7SC2LJY-cr-360.jpg
NY,2018,Ford,TransitPassengerWagon,23000,32763,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1FBZX2YM0JKA21561/2018-ford-transit-passenger-wagon/?zipcode=10035,https://listings-prod.tcimg.net/listings/214232/61/15/1FBZX2YM0JKA21561/QP4QJODZC5FSH355IF7VEDFNTM-cr-360.jpg
NY,2017,Honda,CRV,20995,22844,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2HKRW2H58HH615993/2017-honda-cr-v/,https://listings-prod.tcimg.net/listings/86299/93/59/2HKRW2H58HH615993/HG3F6H5NE4AFT5HBI5P3Z7SSXE-cr-360.jpg
NJ,2019,Jeep,Compass,18824,29923,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3C4NJCCB4KT755711/2019-jeep-compass/,https://listings-prod.tcimg.net/listings/9688/11/57/3C4NJCCB4KT755711/KRINBJ3TGJ77W4FSJRK5HRZV6M-og-360.jpg
NY,2015,Nissan,LEAF,8590,103400,FWD,Automatic,Electric,https://www.truecar.com/used-cars-for-sale/listing/1N4AZ0CP4FC300561/2015-nissan-leaf/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/61/05/1N4AZ0CP4FC300561/XUHPPXMC7YVLJUPYXT5ZHHZOGM-cr-360.jpg
NY,2013,Acura,RDX,13590,103468,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5J8TB3H39DL012063/2013-acura-rdx/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/63/20/5J8TB3H39DL012063/WOB4FGIVQSR56CL2R7YY5G4DLU-cr-360.jpg
NY,2014,Ford,Focus,8590,80154,FWD,Automatic,Electric,https://www.truecar.com/used-cars-for-sale/listing/1FADP3R46EL305888/2014-ford-focus/?zipcode=11372,https://listings-prod.tcimg.net/listings/175576/88/58/1FADP3R46EL305888/MR6CV7UNIQDPX4LO6TENRG3XWI-cr-360.jpg
NY,2018,Acura,RDX,21990,58910,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5J8TB4H3XJL012848/2018-acura-rdx/?zipcode=11372,https://listings-prod.tcimg.net/listings/175576/48/28/5J8TB4H3XJL012848/TFR4PI56USQ4ELVEPGOTGXU44A-cr-360.jpg
NY,2019,Ford,Ranger,30990,12071,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1FTER4FHXKLA18734/2019-ford-ranger/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/34/87/1FTER4FHXKLA18734/CXBE5QKB4OOYAZUFU2G4ZCHHXU-cr-360.jpg
NY,2010,Toyota,Corolla,10590,88338,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1NXBU4EE9AZ339242/2010-toyota-corolla/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/42/92/1NXBU4EE9AZ339242/K66CQCUVXR6HSCXG7UQO5R53AA-cr-360.jpg
NY,2015,Toyota,Sienna,17990,55568,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5TDKK3DC9FS596417/2015-toyota-sienna/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/17/64/5TDKK3DC9FS596417/YCUYQMF4N3EWFJT3DBIWLFMKS4-cr-360.jpg
NY,2020,Ram,1500Classic,33990,5540,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3C6RR7LT6LG182550/2020-ram-1500-classic/?zipcode=11372,https://listings-prod.tcimg.net/listings/175576/50/25/3C6RR7LT6LG182550/Y3IK4KRFXEZLFIDYP43SSOJGFM-cr-360.jpg
NY,2017,Toyota,Camry,16190,43606,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/4T1BF1FK7HU687144/2017-toyota-camry/,https://listings-prod.tcimg.net/listings/30725/44/71/4T1BF1FK7HU687144/3NCNPI74ZTDNYFBUQEGATADUW4-cr-360.jpg
NY,2018,Nissan,Rogue,18590,26730,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/KNMAT2MV0JP600183/2018-nissan-rogue/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/83/01/KNMAT2MV0JP600183/MDTYBMHB575ZSESSBESEVRHURU-cr-360.jpg
NY,2012,Jeep,Wrangler,26990,50926,4WD,Manual,Gas,https://www.truecar.com/used-cars-for-sale/listing/1C4BJWCG3CL120508/2012-jeep-wrangler/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/08/05/1C4BJWCG3CL120508/QBPA5UZ7IW7NCFRHWEKOWPQQZM-cr-360.jpg
NY,2019,Nissan,Sentra,14990,4856,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3N1AB7AP6KY455630/2019-nissan-sentra/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/30/56/3N1AB7AP6KY455630/XW7Z47MUSNWQFKXQ3IZEL332MU-cr-360.jpg
NY,2019,Chrysler,Pacifica,22888,40696,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2C4RC1BG5KR559891/2019-chrysler-pacifica/,https://listings-prod.tcimg.net/listings/58521/91/98/2C4RC1BG5KR559891/CC44MGFVMSFUWLJXGX7VWO7AJE-og-360.jpg
NJ,2014,Lexus,ES,18525,67171,FWD,Automatic,Hybrid,https://www.truecar.com/used-cars-for-sale/listing/JTHBW1GGXE2054898/2014-lexus-es/,https://listings-prod.tcimg.net/listings/87681/98/48/JTHBW1GGXE2054898/MWOR4QC2YGKYEY2E5QFZSPLEGI-cr-360.jpg
NY,2017,Buick,Encore,14990,22011,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/KL4CJESB8HB246763/2017-buick-encore/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/63/67/KL4CJESB8HB246763/GQVC35ZVGFI2PFYLS2FQZMT44A-cr-360.jpg
NJ,2020,Audi,Q5,38986,8366,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WA1ANAFY9L2008304/2020-audi-q5/,https://listings-prod.tcimg.net/listings/6638/04/83/WA1ANAFY9L2008304/YXD6G44V3CL34S7IFDL4FRO4AE-cr-360.jpg
NY,2019,Honda,Odyssey,29773,25865,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5FNRL6H75KB012510/2019-honda-odyssey/,https://listings-prod.tcimg.net/listings/16799/10/25/5FNRL6H75KB012510/7CFD7N6LF5HSZKRVVA647KZSL4-cr-360.jpg
NY,2018,Toyota,Tacoma,25990,25110,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5TFAX5GN3JX123329/2018-toyota-tacoma/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/29/33/5TFAX5GN3JX123329/ABQDWXCNS3SYTOB2KEZ6N6LIDY-cr-360.jpg
NJ,2011,BMW,X3,12995,66452,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5UXWX5C53BL715896/2011-bmw-x3/,https://listings-prod.tcimg.net/listings/20648/96/58/5UXWX5C53BL715896/5YLRSTROWPZTYCSFGXPTPASOF4-cr-360.jpg
NY,2016,BMW,3Series,19990,57052,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WBA8E3C58GK503235/2016-bmw-3-series/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/35/32/WBA8E3C58GK503235/TLCP7XRUZRZI7ED6A6OJP4T4YA-cr-360.jpg
NY,2013,Ford,Flex,6995,159401,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2FMGK5B85DBD18284/2013-ford-flex/,https://listings-prod.tcimg.net/listings/54321/84/82/2FMGK5B85DBD18284/SNJF3JJMMAZSY5E57GG5REKREE-cr-360.jpg
NY,2013,Nissan,Rogue,4399,131447,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JN8AS5MV8DW103904/2013-nissan-rogue/,https://listings-prod.tcimg.net/listings/132378/04/39/JN8AS5MV8DW103904/AXW7HO2T6HMYBK6MKGLRFD2NFM-cr-360.jpg
CA,2017,Honda,Pilot,28990,23288,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5FNYF5H91HB043762/2017-honda-pilot/?zipcode=90291,https://listings-prod.tcimg.net/listings/175576/62/37/5FNYF5H91HB043762/OCAGBENJM76WNXYU44OW45637U-cr-360.jpg
